,id,domain,latency1,latency2,latency3,latency4
0,1.0,google.com,210.5569839477539,32.280921936035156,32.070159912109375,32.32002258300781
1,2.0,netflix.com,217.69094467163086,32.24802017211914,32.115936279296875,32.17196464538574
2,,,210.5271816253662,32.35507011413574,32.086849212646484,32.20510482788086
3,,,0.7069110870361328,0.7059574127197266,0.8001327514648438,0.7879734039306641
4,,,0.7140636444091797,0.7710456848144531,0.7150173187255859,0.7100105285644531
5,,,0.7021427154541016,0.6799697875976562,0.7190704345703125,0.7309913635253906
6,,,0.6799697875976562,0.7331371307373047,0.7231235504150391,0.6740093231201172
7,,,0.7050037384033203,0.6990432739257812,0.7500648498535156,0.7150173187255859
8,,,0.7140636444091797,0.6761550903320312,0.6909370422363281,0.7131099700927734
9,,,0.7131099700927734,0.7541179656982422,0.7340908050537109,0.6999969482421875
10,,,0.6968975067138672,0.720977783203125,0.7159709930419922,0.7600784301757812
11,,,0.6930828094482422,0.6761550903320312,0.6930828094482422,0.7288455963134766
12,,,0.8089542388916016,0.7188320159912109,0.7710456848144531,0.7138252258300781
13,,,0.7059574127197266,0.7319450378417969,1.3620853424072266,0.7748603820800781
14,,,0.7121562957763672,0.6568431854248047,0.8189678192138672,0.7390975952148438
15,,,0.7090568542480469,0.7112026214599609,0.7221698760986328,0.7331371307373047
16,,,0.7100105285644531,0.782012939453125,0.7159709930419922,0.6628036499023438
17,,,0.6740093231201172,0.7278919219970703,0.720977783203125,0.7181167602539062
18,,,0.7028579711914062,0.7050037384033203,0.7100105285644531,0.7169246673583984
19,,,0.7622241973876953,0.7798671722412109,0.701904296875,0.7081031799316406
20,,,0.7171630859375,0.7278919219970703,0.6899833679199219,0.7290840148925781
21,,,0.6699562072753906,0.6909370422363281,0.7450580596923828,0.6711483001708984
22,,,0.7081031799316406,0.7379055023193359,0.7150173187255859,0.7178783416748047
23,,,0.7090568542480469,0.7388591766357422,0.7801055908203125,0.6730556488037109
24,,,0.6871223449707031,0.7359981536865234,0.6649494171142578,0.7128715515136719
25,,,0.6971359252929688,0.7140636444091797,0.7119178771972656,0.7069110870361328
26,,,0.7441043853759766,0.7581710815429688,0.7061958312988281,0.7510185241699219
27,,,0.6949901580810547,0.7419586181640625,0.7090568542480469,0.7359981536865234
28,,,0.7300376892089844,0.6859302520751953,0.7419586181640625,0.720977783203125
29,,,0.6880760192871094,0.7188320159912109,0.7109642028808594,0.7159709930419922
30,,,0.6909370422363281,0.7359981536865234,0.7040500640869141,0.6887912750244141
31,,,0.6840229034423828,0.698089599609375,0.6608963012695312,0.7190704345703125
32,,,0.6852149963378906,0.7190704345703125,0.7090568542480469,0.7219314575195312
33,,,0.7250308990478516,0.7681846618652344,0.7050037384033203,0.6999969482421875
34,,,0.7419586181640625,0.7300376892089844,0.6921291351318359,0.7328987121582031
35,,,0.9551048278808594,0.67901611328125,0.7579326629638672,0.7278919219970703
36,,,0.7278919219970703,0.7271766662597656,0.6968975067138672,0.7259845733642578
37,,,0.6930828094482422,0.7500648498535156,0.7300376892089844,0.7009506225585938
38,,,0.6890296936035156,0.6549358367919922,0.7059574127197266,0.7269382476806641
39,,,0.6780624389648438,0.7140636444091797,0.7040500640869141,0.7059574127197266
40,,,0.7350444793701172,0.7619857788085938,0.7519721984863281,0.6721019744873047
41,,,0.6539821624755859,0.7200241088867188,0.7069110870361328,0.8070468902587891
42,,,0.6909370422363281,0.7081031799316406,0.7538795471191406,0.7529258728027344
43,,,0.6849765777587891,0.7638931274414062,0.7150173187255859,0.7379055023193359
44,,,0.6930828094482422,0.762939453125,0.7100105285644531,0.7507801055908203
45,,,0.6880760192871094,0.6530284881591797,0.7030963897705078,0.7228851318359375
46,,,0.6868839263916016,0.7178783416748047,0.7350444793701172,0.7278919219970703
47,,,0.7379055023193359,0.7569789886474609,0.7169246673583984,0.6940364837646484
48,,,0.7410049438476562,0.720977783203125,0.6830692291259766,0.7250308990478516
49,,,0.7169246673583984,0.6527900695800781,0.7390975952148438,0.7200241088867188
50,,,0.6830692291259766,0.7410049438476562,0.7050037384033203,0.7259845733642578
51,,,0.7040500640869141,0.6840229034423828,0.7119178771972656,0.762939453125
52,,,0.6759166717529297,0.6589889526367188,0.7150173187255859,0.7271766662597656
53,,,0.6871223449707031,0.7321834564208984,0.7369518280029297,0.7271766662597656
54,,,0.7498264312744141,0.7870197296142578,0.6880760192871094,0.7219314575195312
55,,,0.6780624389648438,0.7278919219970703,0.6799697875976562,0.7309913635253906
56,,,0.6759166717529297,0.7030963897705078,0.7729530334472656,0.7190704345703125
57,,,0.6840229034423828,0.7569789886474609,0.7250308990478516,0.6680488586425781
58,,,0.7090568542480469,0.7340908050537109,0.7090568542480469,0.7710456848144531
59,,,0.6508827209472656,0.7159709930419922,0.8640289306640625,0.7450580596923828
60,,,0.6611347198486328,0.720977783203125,0.7200241088867188,0.7200241088867188
61,,,0.782012939453125,0.7231235504150391,0.6978511810302734,0.6809234619140625
62,,,0.6930828094482422,0.6840229034423828,0.6530284881591797,0.7281303405761719
63,,,0.6768703460693359,0.6780624389648438,0.7851123809814453,0.7278919219970703
64,,,0.6861686706542969,0.7679462432861328,0.7090568542480469,0.682830810546875
65,,,0.7331371307373047,0.7178783416748047,0.6518363952636719,0.762939453125
66,,,0.6780624389648438,0.6890296936035156,0.7269382476806641,0.7491111755371094
67,,,0.6861686706542969,0.7219314575195312,0.7181167602539062,0.7178783416748047
68,,,0.6868839263916016,0.7390975952148438,0.7090568542480469,0.6620883941650391
69,,,0.6949901580810547,0.6489753723144531,0.6940364837646484,0.7021427154541016
70,,,0.6520748138427734,0.7319450378417969,0.7710456848144531,0.6940364837646484
71,,,0.7009506225585938,0.7791519165039062,0.7088184356689453,0.6561279296875
72,,,0.7510185241699219,0.7381439208984375,0.7190704345703125,0.7748603820800781
73,,,0.7169246673583984,0.701904296875,0.7929801940917969,0.7200241088867188
74,,,0.6530284881591797,0.7200241088867188,0.7321834564208984,0.7140636444091797
75,,,0.6499290466308594,0.7288455963134766,0.7100105285644531,0.7939338684082031
76,,,0.6799697875976562,0.6818771362304688,0.6761550903320312,0.7300376892089844
77,,,0.6840229034423828,0.7259845733642578,0.7550716400146484,0.7171630859375
78,,,0.7278919219970703,0.7929801940917969,0.7169246673583984,0.659942626953125
79,,,0.7269382476806641,0.7081031799316406,0.6508827209472656,0.7910728454589844
80,,,0.6539821624755859,0.6999969482421875,0.7178783416748047,0.7159709930419922
81,,,0.6861686706542969,0.7729530334472656,0.7150173187255859,0.7228851318359375
82,,,0.6749629974365234,0.7410049438476562,0.7121562957763672,0.7798671722412109
83,,,0.6988048553466797,0.6592273712158203,0.6680488586425781,0.7510185241699219
84,,,0.6489753723144531,0.7319450378417969,0.7760524749755859,0.7259845733642578
85,,,0.6821155548095703,0.7920265197753906,0.7159709930419922,0.6558895111083984
86,,,0.74005126953125,0.6918907165527344,0.6830692291259766,0.7240772247314453
87,,,0.6999969482421875,0.6849765777587891,0.6971359252929688,0.7350444793701172
88,,,0.7181167602539062,0.7450580596923828,0.7159709930419922,0.7390975952148438
89,,,0.6818771362304688,0.6902217864990234,0.743865966796875,0.7259845733642578
90,,,0.7050037384033203,0.6518363952636719,0.6990432739257812,0.7359981536865234
91,,,0.7038116455078125,0.6768703460693359,0.762939453125,0.7328987121582031
92,,,0.6799697875976562,0.7369518280029297,0.6988048553466797,0.7119178771972656
93,,,0.6890296936035156,0.6761550903320312,0.6968975067138672,0.7359981536865234
94,,,0.6921291351318359,0.6520748138427734,0.7238388061523438,0.7159709930419922
95,,,0.6852149963378906,0.6768703460693359,0.7238388061523438,0.6918907165527344
96,,,0.7259845733642578,0.6780624389648438,0.720977783203125,0.7410049438476562
97,,,0.7829666137695312,0.6890296936035156,0.7250308990478516,0.7510185241699219
98,,,0.6558895111083984,0.67901611328125,0.8420944213867188,0.7319450378417969
99,,,0.6959438323974609,0.7359981536865234,0.7059574127197266,0.6849765777587891
100,,,0.7278919219970703,0.6768703460693359,0.6899833679199219,0.7150173187255859
101,,,0.7100105285644531,0.6759166717529297,0.7269382476806641,0.7169246673583984
102,,,0.6821155548095703,0.6759166717529297,0.7171630859375,1.0647773742675781
103,,,0.6759166717529297,0.6787776947021484,0.7240772247314453,0.7259845733642578
104,,,0.7469654083251953,0.8080005645751953,0.6818771362304688,0.6721019744873047
105,,,0.6489753723144531,0.7081031799316406,0.7700920104980469,0.7300376892089844
106,,,0.7121562957763672,0.7281303405761719,0.7221698760986328,0.7140636444091797
107,,,0.7138252258300781,0.6518363952636719,0.6937980651855469,0.7169246673583984
108,,,0.6999969482421875,0.6759166717529297,0.7309913635253906,0.7688999176025391
109,,,0.6618499755859375,0.6499290466308594,0.7181167602539062,0.6890296936035156
110,,,0.6880760192871094,0.6530284881591797,0.7228851318359375,0.7448196411132812
111,,,0.7851123809814453,0.6511211395263672,0.6690025329589844,0.7259845733642578
112,,,0.6489753723144531,0.6749629974365234,0.7710456848144531,0.7169246673583984
113,,,0.6859302520751953,0.7259845733642578,0.7119178771972656,0.7779598236083984
114,,,0.6918907165527344,0.6780624389648438,0.6759166717529297,0.7238388061523438
115,,,0.7090568542480469,0.6780624389648438,0.7021427154541016,0.7171630859375
116,,,0.6840229034423828,0.6480216979980469,0.7309913635253906,0.6999969482421875
117,,,0.6959438323974609,0.6530284881591797,0.6949901580810547,0.6990432739257812
118,,,0.7648468017578125,0.6480216979980469,0.6730556488037109,0.6961822509765625
119,,,0.6499290466308594,0.6730556488037109,0.7719993591308594,0.6940364837646484
120,,,0.682830810546875,0.762939453125,0.7200241088867188,0.762939453125
121,,,0.701904296875,0.6830692291259766,0.7040500640869141,0.6859302520751953
122,,,0.6921291351318359,0.6740093231201172,0.7278919219970703,0.6968975067138672
123,,,0.6840229034423828,0.6749629974365234,0.7338523864746094,0.6971359252929688
124,,,0.7231235504150391,0.6501674652099609,0.7071495056152344,0.6968975067138672
125,,,0.7479190826416016,0.6771087646484375,0.7240772247314453,0.7410049438476562
126,,,0.6821155548095703,0.6771087646484375,0.7891654968261719,0.698089599609375
127,,,0.7088184356689453,0.7159709930419922,0.7259845733642578,0.7460117340087891
128,,,0.7081031799316406,0.6802082061767578,0.7119178771972656,0.698089599609375
129,,,0.7200241088867188,0.6511211395263672,0.7159709930419922,0.6961822509765625
130,,,0.6909370422363281,0.6761550903320312,0.720977783203125,0.6930828094482422
131,,,0.6871223449707031,0.7040500640869141,0.7181167602539062,0.8449554443359375
132,,,0.7550716400146484,0.6868839263916016,0.7140636444091797,1.1730194091796875
133,,,0.6709098815917969,0.6511211395263672,0.7910728454589844,1.0528564453125
134,,,0.7050037384033203,0.6499290466308594,0.7121562957763672,0.7259845733642578
135,,,0.7059574127197266,0.6799697875976562,0.6978511810302734,0.7061958312988281
136,,,0.7140636444091797,0.6520748138427734,0.7169246673583984,0.7140636444091797
137,,,0.8139610290527344,0.7119178771972656,0.7159709930419922,0.7069110870361328
138,,,0.7228851318359375,0.7770061492919922,0.7181167602539062,0.698089599609375
139,,,0.7028579711914062,0.6868839263916016,0.7040500640869141,0.9119510650634766
140,,,0.6568431854248047,0.6480216979980469,0.7410049438476562,1.0039806365966797
141,,,0.7278919219970703,0.6959438323974609,0.7090568542480469,0.9191036224365234
142,,,0.6501674652099609,0.6799697875976562,0.7159709930419922,0.7638931274414062
143,,,0.6527900695800781,0.6530284881591797,0.6830692291259766,0.6959438323974609
144,,,0.7190704345703125,0.6489753723144531,0.7140636444091797,0.7030963897705078
145,,,0.6840229034423828,0.7259845733642578,0.7121562957763672,0.7081031799316406
146,,,0.7359981536865234,0.7119178771972656,0.6680488586425781,0.7190704345703125
147,,,0.6530284881591797,0.6670951843261719,0.7781982421875,0.6871223449707031
148,,,0.6859302520751953,0.6928443908691406,0.7059574127197266,0.6589889526367188
149,,,0.6840229034423828,0.6999969482421875,0.6990432739257812,0.7519721984863281
150,,,0.6909370422363281,0.7109642028808594,0.7321834564208984,0.6999969482421875
151,,,0.7040500640869141,0.6799697875976562,0.7319450378417969,0.6990432739257812
152,,,0.6868839263916016,0.7688999176025391,0.7059574127197266,0.6949901580810547
153,,,0.7340908050537109,0.7269382476806641,0.7240772247314453,0.7569789886474609
154,,,0.6849765777587891,0.6880760192871094,0.7600784301757812,0.6959438323974609
155,,,0.682830810546875,0.7119178771972656,0.720977783203125,0.7059574127197266
156,,,0.6909370422363281,0.7240772247314453,0.6489753723144531,0.7488727569580078
157,,,0.7379055023193359,0.6711483001708984,0.7078647613525391,0.6990432739257812
158,,,0.6880760192871094,0.701904296875,0.7340908050537109,0.7300376892089844
159,,,0.6849765777587891,0.7839202880859375,0.72479248046875,0.74005126953125
160,,,0.762939453125,0.6959438323974609,0.6890296936035156,0.7328987121582031
161,,,0.6937980651855469,0.6718635559082031,0.7710456848144531,0.6978511810302734
162,,,0.6852149963378906,0.7138252258300781,0.7147789001464844,0.6909370422363281
163,,,0.6811618804931641,0.7140636444091797,0.6458759307861328,0.7979869842529297
164,,,0.7481575012207031,0.6580352783203125,0.7150173187255859,0.7190704345703125
165,,,0.6530284881591797,0.7250308990478516,0.7181167602539062,0.7748603820800781
166,,,0.6849765777587891,0.7579326629638672,0.6988048553466797,0.7081031799316406
167,,,0.6849765777587891,0.6968975067138672,0.6690025329589844,0.7300376892089844
168,,,0.6940364837646484,0.6890296936035156,0.7619857788085938,0.7259845733642578
169,,,0.6859302520751953,0.7159709930419922,0.7109642028808594,0.7770061492919922
170,,,0.6489753723144531,0.7619857788085938,0.6470680236816406,0.7419586181640625
171,,,0.7290840148925781,0.6539821624755859,0.7100105285644531,0.6799697875976562
172,,,0.6518363952636719,0.6711483001708984,0.7441043853759766,0.7131099700927734
173,,,0.6489753723144531,0.7541179656982422,0.7059574127197266,0.7259845733642578
174,,,0.6730556488037109,0.6818771362304688,0.6837844848632812,0.7560253143310547
175,,,0.7097721099853516,0.6811618804931641,0.7598400115966797,0.7219314575195312
176,,,0.6840229034423828,0.7240772247314453,0.7081031799316406,0.7081031799316406
177,,,0.7178783416748047,0.7188320159912109,0.698089599609375,0.7879734039306641
178,,,0.7288455963134766,0.6570816040039062,0.6489753723144531,0.7262229919433594
179,,,0.6909370422363281,0.6859302520751953,0.6830692291259766,0.7138252258300781
180,,,0.6830692291259766,0.7741451263427734,0.6902217864990234,0.7750988006591797
181,,,0.6849765777587891,0.6868839263916016,0.6508827209472656,0.7398128509521484
182,,,0.7460117340087891,0.6849765777587891,0.7369518280029297,0.7138252258300781
183,,,0.6499290466308594,0.7779598236083984,0.6849765777587891,0.7119178771972656
184,,,0.6759166717529297,0.7309913635253906,0.6880760192871094,0.7719993591308594
185,,,0.6809234619140625,0.6639957427978516,0.6911754608154297,0.7410049438476562
186,,,0.6909370422363281,0.7441043853759766,0.7040500640869141,0.7178783416748047
187,,,0.6580352783203125,0.7882118225097656,0.6508827209472656,0.7410049438476562
188,,,0.6499290466308594,0.7131099700927734,0.9601116180419922,0.7271766662597656
189,,,0.7390975952148438,0.6799697875976562,0.9129047393798828,0.7359981536865234
190,,,0.6868839263916016,0.7660388946533203,0.6937980651855469,0.659942626953125
191,,,0.6740093231201172,0.7159709930419922,0.6899833679199219,0.7488727569580078
192,,,0.7090568542480469,0.7870197296142578,0.7328987121582031,0.7388591766357422
193,,,0.7379055023193359,0.7228851318359375,0.6928443908691406,0.7450580596923828
194,,,0.6840229034423828,0.7300376892089844,0.6868839263916016,0.7309913635253906
195,,,0.7109642028808594,0.6749629974365234,0.6890296936035156,0.7340908050537109
196,,,0.7548332214355469,0.67901611328125,0.7410049438476562,0.7297992706298828
197,,,0.7030963897705078,0.7297992706298828,0.6868839263916016,0.7119178771972656
198,,,0.6749629974365234,0.6890296936035156,0.6811618804931641,0.7388591766357422
199,,,0.7028579711914062,0.7190704345703125,0.7369518280029297,0.7350444793701172
200,,,0.7541179656982422,0.7138252258300781,0.6818771362304688,0.7040500640869141
201,,,0.6899833679199219,0.7021427154541016,0.6859302520751953,0.7550716400146484
202,,,0.7228851318359375,0.6949901580810547,0.6840229034423828,0.7269382476806641
203,,,0.7550716400146484,0.7290840148925781,0.7390975952148438,0.7259845733642578
204,,,0.7200241088867188,0.7600784301757812,0.74005126953125,0.6830692291259766
205,,,0.6821155548095703,0.7081031799316406,0.9989738464355469,0.720977783203125
206,,,0.7100105285644531,0.6780624389648438,0.7219314575195312,0.7181167602539062
207,,,0.7078647613525391,0.7021427154541016,0.6511211395263672,0.7050037384033203
208,,,0.7171630859375,0.6909370422363281,0.7131099700927734,0.7719993591308594
209,,,0.7078647613525391,0.7069110870361328,0.6890296936035156,0.7188320159912109
210,,,0.8060932159423828,0.7131099700927734,0.6821155548095703,0.72479248046875
211,,,0.6999969482421875,0.7572174072265625,0.6749629974365234,0.6949901580810547
212,,,0.6949901580810547,0.6928443908691406,0.6799697875976562,0.7238388061523438
213,,,0.7100105285644531,0.6890296936035156,0.7228851318359375,0.720977783203125
214,,,0.7109642028808594,0.720977783203125,0.6799697875976562,0.6659030914306641
215,,,0.6830692291259766,0.7331371307373047,0.7328987121582031,0.7641315460205078
216,,,0.7030963897705078,0.6999969482421875,0.6880760192871094,0.7250308990478516
217,,,0.7581710815429688,0.7259845733642578,0.6549358367919922,0.7538795471191406
218,,,0.6771087646484375,0.7641315460205078,0.6511211395263672,0.7748603820800781
219,,,0.7009506225585938,0.7381439208984375,0.6899833679199219,0.7371902465820312
220,,,0.7128715515136719,0.6918907165527344,0.7891654968261719,0.7259845733642578
221,,,0.7081031799316406,0.6778240203857422,0.7250308990478516,0.6849765777587891
222,,,0.6759166717529297,0.6570816040039062,0.7269382476806641,0.7290840148925781
223,,,0.7078647613525391,0.6570816040039062,0.6549358367919922,0.7240772247314453
224,,,0.7600784301757812,0.6799697875976562,0.6999969482421875,0.7460117340087891
225,,,0.6799697875976562,0.7321834564208984,0.7028579711914062,0.7641315460205078
226,,,0.7410049438476562,0.6759166717529297,0.7231235504150391,0.7259845733642578
227,,,0.7119178771972656,0.6761550903320312,0.762939453125,0.7269382476806641
228,,,0.6990432739257812,0.6809234619140625,0.7128715515136719,0.7131099700927734
229,,,0.6799697875976562,0.6840229034423828,0.9009838104248047,0.7278919219970703
230,,,0.7128715515136719,0.6868839263916016,0.804901123046875,0.7219314575195312
231,,,0.7560253143310547,0.6799697875976562,0.7479190826416016,0.7162094116210938
232,,,0.6768703460693359,0.7407665252685547,0.7238388061523438,0.7429122924804688
233,,,0.6959438323974609,0.6840229034423828,0.7798671722412109,0.7090568542480469
234,,,0.7100105285644531,0.6799697875976562,0.7038116455078125,0.7297992706298828
235,,,0.7278919219970703,0.6811618804931641,0.6959438323974609,0.6580352783203125
236,,,0.6880760192871094,0.7600784301757812,0.6999969482421875,0.7221698760986328
237,,,0.7219314575195312,0.6861686706542969,0.7610321044921875,0.7200241088867188
238,,,0.762939453125,0.6520748138427734,0.7259845733642578,0.7090568542480469
239,,,0.7081031799316406,0.6799697875976562,0.6601810455322266,0.7638931274414062
240,,,0.6999969482421875,0.6821155548095703,0.6880760192871094,0.7638931274414062
241,,,0.7028579711914062,0.6551742553710938,0.6930828094482422,0.7150173187255859
242,,,0.7059574127197266,0.6501674652099609,0.6861686706542969,0.6890296936035156
243,,,0.7262229919433594,0.743865966796875,0.6861686706542969,0.7109642028808594
244,,,0.7188320159912109,0.6811618804931641,0.7281303405761719,0.7100105285644531
245,,,0.7429122924804688,0.6539821624755859,0.698089599609375,0.6959438323974609
246,,,0.7319450378417969,0.6778240203857422,0.6699562072753906,0.7619857788085938
247,,,0.6859302520751953,0.6551742553710938,0.6940364837646484,0.7240772247314453
248,,,0.7150173187255859,0.6520748138427734,0.6740093231201172,0.6971359252929688
249,,,0.7090568542480469,0.6518363952636719,0.6840229034423828,0.6940364837646484
250,,,0.6840229034423828,0.7269382476806641,0.6880760192871094,0.7288455963134766
251,,,0.7100105285644531,0.6818771362304688,0.7491111755371094,0.7228851318359375
252,,,0.759124755859375,0.7159709930419922,0.6580352783203125,0.6589889526367188
253,,,0.7100105285644531,0.6570816040039062,0.6639957427978516,0.7431507110595703
254,,,0.7169246673583984,0.6809234619140625,0.7278919219970703,0.7140636444091797
255,,,0.7131099700927734,0.6890296936035156,0.7100105285644531,0.7140636444091797
256,,,0.7221698760986328,0.67901611328125,0.6937980651855469,0.6968975067138672
257,,,0.7090568542480469,0.7429122924804688,0.6999969482421875,0.7660388946533203
258,,,0.7178783416748047,0.6871223449707031,0.7510185241699219,0.7178783416748047
259,,,0.7929801940917969,0.6530284881591797,0.6930828094482422,0.6549358367919922
260,,,0.7119178771972656,0.6780624389648438,0.6940364837646484,0.7650852203369141
261,,,0.7090568542480469,0.7269382476806641,0.6961822509765625,0.7150173187255859
262,,,0.7100105285644531,0.6780624389648438,0.6670951843261719,0.7171630859375
263,,,0.7078647613525391,0.6530284881591797,0.6961822509765625,0.6651878356933594
264,,,0.6868839263916016,0.7498264312744141,0.6868839263916016,0.7009506225585938
265,,,0.7078647613525391,0.6561279296875,0.7550716400146484,0.6899833679199219
266,,,0.78582763671875,0.6530284881591797,0.6940364837646484,0.6668567657470703
267,,,0.759124755859375,0.7109642028808594,0.6930828094482422,0.7691383361816406
268,,,0.6902217864990234,0.74005126953125,0.7479190826416016,0.6921291351318359
269,,,0.7109642028808594,0.7219314575195312,0.6921291351318359,0.7419586181640625
270,,,0.6999969482421875,0.6918907165527344,0.6859302520751953,0.6921291351318359
271,,,0.6861686706542969,0.7178783416748047,0.7300376892089844,0.7278919219970703
272,,,0.6928443908691406,0.7278919219970703,0.7262229919433594,0.7219314575195312
273,,,0.7410049438476562,0.6740093231201172,0.6871223449707031,0.6899833679199219
274,,,0.6890296936035156,0.7147789001464844,0.6570816040039062,0.7698535919189453
275,,,0.6768703460693359,0.7448196411132812,0.7328987121582031,0.7231235504150391
276,,,0.7278919219970703,0.6518363952636719,0.6978511810302734,0.7228851318359375
277,,,0.7741451263427734,0.6768703460693359,0.6840229034423828,0.7951259613037109
278,,,0.6530284881591797,0.6968975067138672,0.6859302520751953,0.7359981536865234
279,,,0.7050037384033203,0.6840229034423828,0.7319450378417969,0.7231235504150391
280,,,0.7021427154541016,0.6511211395263672,0.6871223449707031,0.6971359252929688
281,,,0.7419586181640625,0.7188320159912109,0.6740093231201172,0.762939453125
282,,,0.6878376007080078,0.7271766662597656,0.6949901580810547,0.7221698760986328
283,,,0.7140636444091797,0.6940364837646484,0.6988048553466797,0.7150173187255859
284,,,0.7660388946533203,0.6780624389648438,0.6949901580810547,0.7898807525634766
285,,,0.6489753723144531,0.7140636444091797,0.698089599609375,0.7100105285644531
286,,,0.7140636444091797,0.6818771362304688,0.7507801055908203,0.7071495056152344
287,,,0.7181167602539062,0.6480216979980469,0.8521080017089844,0.6539821624755859
288,,,0.7119178771972656,0.6959438323974609,0.7631778717041016,0.7839202880859375
289,,,0.7128715515136719,0.7050037384033203,0.7538795471191406,0.7200241088867188
290,,,0.720977783203125,0.6990432739257812,0.6921291351318359,0.7359981536865234
291,,,0.7650852203369141,0.67901611328125,0.6928443908691406,0.7359981536865234
292,,,0.7200241088867188,0.6530284881591797,0.6937980651855469,0.7200241088867188
293,,,0.7200241088867188,0.6570816040039062,0.6999969482421875,0.7178783416748047
294,,,0.7100105285644531,0.7050037384033203,0.6968975067138672,0.6690025329589844
295,,,0.7219314575195312,0.6520748138427734,0.6949901580810547,0.7181167602539062
296,,,0.7150173187255859,0.7309913635253906,0.7448196411132812,0.7140636444091797
297,,,0.7090568542480469,0.6809234619140625,0.659942626953125,0.7450580596923828
298,,,0.7638931274414062,0.6821155548095703,0.7369518280029297,0.7350444793701172
299,,,0.7228851318359375,0.6849765777587891,0.6589889526367188,0.7200241088867188
300,,,0.7441043853759766,0.6890296936035156,0.7340908050537109,0.6971359252929688
301,,,0.7090568542480469,0.6771087646484375,0.6580352783203125,0.6690025329589844
302,,,0.7147789001464844,0.7112026214599609,0.6859302520751953,0.7369518280029297
303,,,0.6830692291259766,0.7419586181640625,0.7529258728027344,0.7221698760986328
304,,,0.7159709930419922,0.6561279296875,0.7369518280029297,0.7450580596923828
305,,,0.7679462432861328,0.6768703460693359,0.698089599609375,0.7710456848144531
306,,,0.6759166717529297,0.6539821624755859,0.6928443908691406,0.7569789886474609
307,,,0.8230209350585938,0.7259845733642578,0.7688999176025391,0.7262229919433594
308,,,0.6768703460693359,0.6799697875976562,0.6961822509765625,0.6878376007080078
309,,,0.7460117340087891,0.67901611328125,0.6568431854248047,0.7350444793701172
310,,,0.6840229034423828,0.6780624389648438,0.6840229034423828,0.7300376892089844
311,,,0.7188320159912109,0.6799697875976562,0.701904296875,0.6561279296875
312,,,0.7719993591308594,0.6518363952636719,0.6849765777587891,0.7889270782470703
313,,,0.7619857788085938,0.6809234619140625,0.6539821624755859,0.7259845733642578
314,,,0.7519721984863281,0.7030963897705078,0.7529258728027344,0.7178783416748047
315,,,0.7710456848144531,0.6809234619140625,0.7112026214599609,0.6940364837646484
316,,,0.7228851318359375,0.6520748138427734,0.6749629974365234,0.7228851318359375
317,,,0.7631778717041016,0.6818771362304688,0.7228851318359375,0.7262229919433594
318,,,0.7190704345703125,0.7231235504150391,0.7481575012207031,0.6818771362304688
319,,,0.7240772247314453,0.67901611328125,0.7259845733642578,0.7719993591308594
320,,,0.7109642028808594,0.6761550903320312,0.7078647613525391,0.7128715515136719
321,,,0.7200241088867188,0.7379055023193359,0.8809566497802734,0.7169246673583984
322,,,0.7739067077636719,0.6568431854248047,0.7231235504150391,0.7739067077636719
323,,,0.7240772247314453,0.6802082061767578,0.6561279296875,0.7340908050537109
324,,,0.6818771362304688,0.6780624389648438,0.7841587066650391,0.7140636444091797
325,,,0.7691383361816406,0.7228851318359375,0.7178783416748047,0.7169246673583984
326,,,0.7100105285644531,0.6749629974365234,0.7231235504150391,0.7679462432861328
327,,,0.6759166717529297,0.6761550903320312,0.6988048553466797,0.7131099700927734
328,,,0.7200241088867188,0.67901611328125,0.7219314575195312,0.7238388061523438
329,,,0.759124755859375,0.6799697875976562,0.7340908050537109,0.7710456848144531
330,,,0.7221698760986328,0.6539821624755859,0.6611347198486328,0.7507801055908203
331,,,0.675201416015625,0.6501674652099609,0.7760524749755859,0.7228851318359375
332,,,0.7100105285644531,0.7259845733642578,0.720977783203125,0.7090568542480469
333,,,0.7328987121582031,0.6539821624755859,0.7429122924804688,0.7801055908203125
